StoneMazeFountain,-8392,-8384,-18997,-18989
StoneMazePathBig,-8395,-8387,-18982,-18974
StoneMazePath,-8386,-8384,-18979,-18977
StoneMazePath,-8395,-8393,-18994,-18992
StoneMazePath,-8389,-8387,-18988,-18986
StoneMazePath,-8383,-8381,-18979,-18977
StoneMazeEndChest,-8380,-8378,-18979,-18977
StoneMazePath,-8398,-8396,-18979,-18977
StoneMazePath,-8383,-8381,-18982,-18980
StoneMazeEndChest,-8383,-8381,-18976,-18974
StoneMazePath,-8389,-8387,-18985,-18983
StoneMazeEndChest,-8398,-8396,-18982,-18980
StoneMazePath,-8386,-8384,-18985,-18983
StoneMazeEndChest,-8380,-8378,-18982,-18980
StoneMazePath,-8383,-8381,-18985,-18983
StoneMazeEndChest,-8401,-8399,-18979,-18977
StoneMazePath,-8386,-8384,-18988,-18986
StoneMazePath,-8398,-8396,-18976,-18974
StoneMazePath,-8386,-8384,-18982,-18980
StoneMazePath,-8401,-8399,-18976,-18974
StoneMazeEndChest,-8383,-8381,-18988,-18986
StoneMazePath,-8380,-8378,-18985,-18983
StoneMazePath,-8380,-8378,-18988,-18986
StoneMazePath,-8380,-8378,-18991,-18989
StoneMazeSpiderRoom,-8383,-8378,-18997,-18992
StoneMazeSmall,-8401,-8378,-18997,-18974
