UndergroundCultChamber,-8627,-8585,-17519,-17487
MesoMazePath,-8407,-8405,-17542,-17540
MesoMazeGrowth,-8407,-8402,-17545,-17540
MesoMazePath,-8407,-8405,-17545,-17543
MesoMazeGrowth,-8404,-8399,-17545,-17540
MesoMazePath,-8401,-8399,-17542,-17540
MesoMazePath,-8401,-8399,-17545,-17543
MesoMazePath,-8401,-8399,-17539,-17537
MesoMazePath,-8404,-8402,-17536,-17534
MesoMazePath,-8404,-8402,-17539,-17537
MesoMazePath,-8398,-8396,-17545,-17543
MesoMazePath,-8398,-8396,-17542,-17540
MesoMazePath,-8401,-8399,-17536,-17534
MesoMazePath,-8398,-8396,-17539,-17537
MesoMazePath,-8398,-8396,-17536,-17534
MesoMazePath,-8423,-8421,-17542,-17540
MesoMazePath,-8426,-8424,-17536,-17534
MesoMazePath,-8423,-8421,-17545,-17543
MesoMazePath,-8426,-8424,-17539,-17537
MesoMazePath,-8426,-8424,-17542,-17540
MesoMazeCorridorCollapse,-8429,-8424,-17545,-17543
MesoMazePath,-8423,-8421,-17545,-17543
MesoMazePath,-8429,-8427,-17539,-17537
MesoMazePath,-8423,-8421,-17536,-17534
MesoMazePath,-8423,-8421,-17539,-17537
MesoMazePath,-8432,-8430,-17545,-17543
MesoMazePath,-8429,-8427,-17542,-17540
MesoMazePath,-8426,-8424,-17542,-17540
MesoMazePath,-8423,-8421,-17539,-17537
MesoMazePath,-8429,-8427,-17536,-17534
MesoMazePath,-8432,-8430,-17545,-17543
MesoMazePath,-8429,-8427,-17542,-17540
MesoMazePath,-8432,-8430,-17542,-17540
MesoMazePath,-8429,-8427,-17539,-17537
MesoMazeStorage,-8429,-8424,-17536,-17531
MesoMazePath,-8423,-8421,-17533,-17531
MesoMazePath,-8423,-8421,-17536,-17534
MesoMazePath,-8432,-8430,-17542,-17540
MesoMazePath,-8426,-8424,-17539,-17537
MesoMazeStairCorridor,-8432,-8430,-17539,-17534
MesoMazePath,-8423,-8421,-17530,-17528
MesoMazePath,-8432,-8430,-17533,-17531
MesoMazePath,-8423,-8421,-17527,-17525
MesoMazePath,-8432,-8430,-17530,-17528
MesoMazePath,-8423,-8421,-17542,-17540
MesoMazePath,-8429,-8427,-17530,-17528
MesoMazePath,-8426,-8424,-17530,-17528
MesoMazePath,-8426,-8424,-17527,-17525
SnakeTemple,-8437,-8391,-17550,-17520
MeteorSite,-8215,-8185,-17457,-17442
DinosaurSkull,-8558,-8539,-17766,-17755
BlazeSpawnerCrystal,-8564,-8558,-17759,-17753
RLCraft_SwampHut,-8700,-8660,-17868,-17836
ShrineSmallAir,-8511,-8503,-17894,-17886
