StoneMazePath,-11715,-11713,-16399,-16397
StoneMazePath,-11712,-11710,-16399,-16397
StoneMazeShootingRange,-11733,-11725,-16444,-16439
StoneMazeLitRoom,-11727,-11722,-16438,-16433
StoneMazeLitRoom,-11721,-11716,-16438,-16433
StoneMazeEndChest,-11730,-11728,-16438,-16436
StoneMazePath,-11721,-11719,-16432,-16430
StoneMazePath,-11718,-11716,-16432,-16430
StoneMazePath,-11697,-11695,-16423,-16421
StoneMazePath,-11721,-11719,-16441,-16439
StoneMazePath,-11721,-11719,-16444,-16442
StoneMazePathBig,-11721,-11713,-16429,-16421
StoneMazeEndChest,-11715,-11713,-16435,-16433
StoneMazePathBig,-11706,-11698,-16426,-16418
StoneMazePath,-11724,-11722,-16432,-16430
StoneMazeStudy,-11721,-11713,-16420,-16406
StoneMazePath,-11697,-11695,-16426,-16424
StoneMazePath,-11724,-11722,-16441,-16439
StoneMazePath,-11727,-11725,-16432,-16430
StoneMazeSpiderRoom,-11715,-11710,-16441,-16436
StoneMazePath,-11730,-11728,-16435,-16433
StoneMazeLitRoom,-11730,-11725,-16429,-16424
StoneMazePath,-11709,-11707,-16399,-16397
StoneMazePath,-11730,-11728,-16432,-16430
StoneMazeEndChest,-11721,-11719,-16414,-16412
StoneMazePath,-11718,-11716,-16441,-16439
StoneMazePath,-11724,-11722,-16429,-16427
StoneMazePath,-11733,-11731,-16432,-16430
StoneMazeEndChest,-11733,-11731,-16426,-16424
StoneMazePath,-11733,-11731,-16429,-16427
StoneMazePath,-11712,-11710,-16402,-16400
StoneMazePath,-11724,-11722,-16426,-16424
StoneMazePath,-11712,-11710,-16405,-16403
StoneMazePath,-11715,-11713,-16405,-16403
StoneMazePath,-11706,-11704,-16399,-16397
StoneMazeSpiderRoom,-11736,-11731,-16438,-16433
StoneMazePath,-11718,-11716,-16444,-16442
StoneMazePath,-11709,-11707,-16402,-16400
StoneMazePath,-11718,-11716,-16405,-16403
StoneMazeLitRoom,-11730,-11725,-16423,-16418
StoneMazePath,-11724,-11722,-16444,-16442
StoneMazePath,-11742,-11740,-16426,-16424
StoneMazePath,-11724,-11722,-16420,-16418
