MesoMazeStairCorridor,-3934,-3932,14866,14871
MesoMazePath,-3940,-3938,14866,14868
MesoMazeStorage,-3937,-3932,14860,14865
MesoMazePath,-3940,-3938,14869,14871
MesoMazePath,-3931,-3929,14860,14862
MesoMazePath,-3931,-3929,14869,14871
MesoMazePath,-3937,-3935,14869,14871
MesoMazePath,-3940,-3938,14863,14865
MesoMazePath,-3940,-3938,14860,14862
MesoMazePath,-3937,-3935,14866,14868
MesoMazePath,-3931,-3929,14866,14868
MesoMazePath,-3931,-3929,14863,14865
MesoMazeStairCorridor,-3934,-3932,14885,14890
MesoMazePath,-3940,-3938,14888,14890
MesoMazePath,-3934,-3932,14891,14893
MesoMazeStairCorridor,-3931,-3929,14885,14890
MesoMazePath,-3940,-3938,14885,14887
MesoMazePath,-3931,-3929,14891,14893
MesoMazePath,-3937,-3935,14891,14893
MesoMazePath,-3937,-3935,14888,14890
MesoMazePath,-3934,-3932,14894,14896
MesoMazePath,-3940,-3938,14891,14893
MesoMazePath,-3931,-3929,14891,14893
MesoMazePath,-3937,-3935,14885,14887
MesoMazePath,-3931,-3929,14894,14896
MesoMazePath,-3931,-3929,14894,14896
MesoMazePath,-3934,-3932,14894,14896
MesoMazeStairCorridor,-3940,-3935,14894,14896
MesoMazePath,-3934,-3932,14891,14893
MesoMazeGrowth,-3940,-3935,14888,14893
MesoMazePath,-3943,-3941,14888,14890
MesoMazePath,-3943,-3941,14894,14896
MesoMazePath,-3946,-3944,14894,14896
MesoMazePath,-3943,-3941,14885,14887
MesoMazePath,-3946,-3944,14891,14893
MesoMazePath,-3949,-3947,14891,14893
MesoMazePath,-3946,-3944,14888,14890
MesoMazePath,-3943,-3941,14891,14893
MesoMazePath,-3949,-3947,14888,14890
MesoMazePath,-3946,-3944,14885,14887
MesoMazePath,-3949,-3947,14885,14887
SnakeTemple,-3954,-3924,14855,14901
CuboneSkull,-3925,-3867,14882,14943
DinosaurSkeleton,-3688,-3642,15308,15317
