RLCraft_BasicCaveSpider,-11774,-11774,-16061,-16061
RLCraft_UndergroundRuin1,-11777,-11768,-16067,-16058
StoneMazePath,-11771,-11769,-16264,-16262
StoneMazePathBig,-11768,-11760,-16267,-16259
StoneMazePath,-11759,-11757,-16264,-16262
StoneMazePath,-11759,-11757,-16261,-16259
StoneMazePathBig,-11756,-11748,-16267,-16259
StoneMazePathBig,-11756,-11748,-16276,-16268
StoneMazeEndChest,-11759,-11757,-16267,-16265
StoneMazePath,-11774,-11772,-16273,-16271
StoneMazePath,-11753,-11751,-16279,-16277
StoneMazePath,-11756,-11754,-16279,-16277
StoneMazePath,-11759,-11757,-16279,-16277
StoneMazeShootingRange,-11771,-11766,-16279,-16271
StoneMazePath,-11762,-11760,-16279,-16277
StoneMazePath,-11762,-11760,-16282,-16280
StoneMazeEndChest,-11765,-11763,-16279,-16277
StoneMazePath,-11759,-11757,-16276,-16274
StoneMazePath,-11765,-11763,-16273,-16271
StoneMazePath,-11759,-11757,-16273,-16271
StoneMazePath,-11759,-11757,-16282,-16280
StoneMazeEndChest,-11759,-11757,-16270,-16268
StoneMazePath,-11762,-11760,-16276,-16274
StoneMazePath,-11762,-11760,-16285,-16283
StoneMazePath,-11762,-11760,-16273,-16271
StoneMazePath,-11765,-11763,-16282,-16280
StoneMazePath,-11768,-11766,-16282,-16280
StoneMazePath,-11765,-11763,-16270,-16268
StoneMazePath,-11762,-11760,-16270,-16268
StoneMazePath,-11765,-11763,-16276,-16274
StoneMazePath,-11768,-11766,-16285,-16283
StoneMazePath,-11765,-11763,-16285,-16283
StoneMazePath,-11768,-11766,-16288,-16286
StoneMazePathBig,-11777,-11769,-16288,-16280
StoneMazePath,-11765,-11763,-16288,-16286
StoneMazePath,-11765,-11763,-16291,-16289
StoneMazePath,-11768,-11766,-16291,-16289
StoneMazePath,-11771,-11769,-16291,-16289
StoneMazePath,-11774,-11772,-16291,-16289
StoneMazePath,-11762,-11760,-16291,-16289
StoneMazePath,-11759,-11757,-16291,-16289
StoneMazeEndChest,-11759,-11757,-16288,-16286
StoneMazePath,-11756,-11754,-16291,-16289
StoneMazePath,-11753,-11751,-16291,-16289
StoneMazePath,-11750,-11748,-16291,-16289
StoneMazePath,-11750,-11748,-16288,-16286
StoneMazePagoda,-11795,-11748,-16291,-16244
RLCraft_NetherPortal2_Felix,-11781,-11752,-16198,-16156
StoneIceBoulder3,-11747,-11737,-16352,-16342
