StoneMazePathBig,-5306,-5298,-11805,-11797
StoneMazePath,-5303,-5301,-11796,-11794
StoneMazePath,-5303,-5301,-11808,-11806
StoneMazeEndChest,-5300,-5298,-11796,-11794
StoneMazePath,-5306,-5304,-11808,-11806
StoneMazeFountain,-5315,-5307,-11805,-11797
StoneMazePath,-5300,-5298,-11808,-11806
StoneMazePath,-5312,-5310,-11796,-11794
StoneMazePath,-5303,-5301,-11811,-11809
StoneMazePath,-5306,-5304,-11811,-11809
StoneMazePath,-5309,-5307,-11808,-11806
StoneMazePath,-5309,-5307,-11811,-11809
StoneMazePathBig,-5318,-5310,-11814,-11806
StoneMazePath,-5321,-5319,-11805,-11803
StoneMazePath,-5318,-5316,-11802,-11800
StoneMazeEndChest,-5321,-5319,-11811,-11809
StoneMazePath,-5321,-5319,-11802,-11800
StoneMazePath,-5306,-5304,-11814,-11812
StoneMazePath,-5318,-5316,-11799,-11797
StoneMazePath,-5312,-5310,-11793,-11791
StoneMazePath,-5309,-5307,-11793,-11791
StoneMazeEndChest,-5309,-5307,-11814,-11812
StoneMazePath,-5309,-5307,-11796,-11794
StoneMazePath,-5315,-5313,-11793,-11791
StoneMazeEndChest,-5315,-5313,-11796,-11794
StoneMazeEndChest,-5318,-5316,-11796,-11794
StoneMazeEndChest,-5318,-5316,-11793,-11791
StoneMazeSmall,-5321,-5298,-11814,-11791
SmallFortRuinsJapanese,-5316,-5270,-12298,-12252
