MesoMazePath,-9531,-9529,13311,13313
MesoMazePath,-9534,-9532,13311,13313
MesoMazeSpiderTurn,-9534,-9529,13314,13319
MesoMazePath,-9537,-9535,13314,13316
MesoMazePath,-9537,-9535,13317,13319
MesoMazePath,-9540,-9538,13314,13316
MesoMazePath,-9540,-9538,13311,13313
MesoMazePath,-9540,-9538,13317,13319
StonePlantMound3,-9478,-9467,13325,13334
DinosaurSkull,-9333,-9314,13312,13323
P_MayanTemple3,-9285,-9241,13440,13493
MesoMazeStairCorridor,-9294,-9289,13499,13501
MesoMazeStairCorridor,-9294,-9289,13502,13504
MesoMazeGrowth,-9291,-9286,13505,13510
MesoMazePath,-9288,-9286,13502,13504
MesoMazePath,-9288,-9286,13499,13501
MesoMazePath,-9288,-9286,13499,13501
MesoMazePath,-9285,-9283,13502,13504
MesoMazePath,-9285,-9283,13499,13501
MesoMazeStairCorridor,-9285,-9283,13505,13510
MesoMazePath,-9285,-9283,13499,13501
MesoMazeGrowth,-9288,-9283,13511,13516
MesoMazePath,-9285,-9283,13502,13504
MesoMazePath,-9288,-9286,13517,13519
MesoMazePath,-9291,-9289,13517,13519
MesoMazePath,-9288,-9286,13502,13504
MesoMazeGrowth,-9294,-9289,13511,13516
MesoMazePath,-9294,-9292,13508,13510
MesoMazePath,-9288,-9286,13505,13507
MesoMazePath,-9288,-9286,13508,13510
MesoMazePath,-9285,-9283,13517,13519
MesoMazePath,-9294,-9292,13505,13507
MesoMazePath,-9291,-9289,13505,13507
MesoMazePath,-9291,-9289,13508,13510
MesoMazeStairCorridor,-9313,-9308,13499,13501
MesoMazeStairCorridor,-9313,-9308,13502,13504
MesoMazePath,-9316,-9314,13499,13501
MesoMazePath,-9319,-9317,13499,13501
MesoMazePath,-9316,-9314,13502,13504
MesoMazePath,-9313,-9311,13508,13510
MesoMazePath,-9310,-9308,13508,13510
MesoMazePath,-9316,-9314,13499,13501
MesoMazePath,-9319,-9317,13502,13504
MesoMazePath,-9319,-9317,13505,13507
MesoMazePath,-9319,-9317,13508,13510
MesoMazeSpiderTurn,-9319,-9314,13511,13516
MesoMazePath,-9316,-9314,13508,13510
MesoMazeStorage,-9313,-9308,13511,13516
MesoMazePath,-9310,-9308,13517,13519
MesoMazePath,-9313,-9311,13508,13510
MesoMazePath,-9319,-9317,13502,13504
MesoMazePath,-9319,-9317,13505,13507
MesoMazePath,-9313,-9311,13517,13519
MesoMazePath,-9310,-9308,13508,13510
MesoMazePath,-9316,-9314,13517,13519
MesoMazePath,-9316,-9314,13502,13504
MesoMazePath,-9319,-9317,13499,13501
MesoMazePath,-9319,-9317,13517,13519
MesoMazePath,-9310,-9308,13505,13507
SnakeTemple,-9324,-9278,13494,13524
StonePlantMound4,-9267,-9260,13515,13522
