RLCraft_SmallUndergroundSkeleton,-12313,-12305,-17191,-17183
DinosaurSkull,-12360,-12341,-17376,-17365
StonePlantMound1,-12481,-12475,-17139,-17133
StonePlantMound3,-12558,-12549,-17312,-17301
RLCraft_SmallUndergroundSkeleton,-12563,-12555,-17088,-17080
RLCraft_DecentCaveSpider,-12455,-12455,-17402,-17402
RLCraft_UndergroundRuin3,-12461,-12453,-17405,-17397
StoneMazeShootingRange,-12607,-12602,-17337,-17329
StoneMazePath,-12610,-12608,-17337,-17335
StoneMazePathBig,-12619,-12611,-17340,-17332
StoneMazeShootingRange,-12616,-12608,-17331,-17326
StoneMazePath,-12616,-12614,-17325,-17323
StoneMazePath,-12613,-12611,-17325,-17323
StoneMazeEndChest,-12613,-12611,-17322,-17320
StoneMazePath,-12616,-12614,-17322,-17320
StoneMazePath,-12619,-12617,-17325,-17323
StoneMazeEndChest,-12619,-12617,-17322,-17320
StoneMazePath,-12616,-12614,-17319,-17317
StoneMazePathBig,-12595,-12587,-17343,-17335
StoneMazeSpiderRoom,-12622,-12617,-17331,-17326
StoneMazeEndChest,-12613,-12611,-17319,-17317
StoneMazeStudy,-12595,-12587,-17334,-17320
StoneMazePath,-12586,-12584,-17340,-17338
StoneMazePath,-12583,-12581,-17340,-17338
StoneMazePathBig,-12586,-12578,-17349,-17341
StoneMazePath,-12595,-12593,-17328,-17326
StoneMazePath,-12589,-12587,-17346,-17344
StoneMazePath,-12592,-12590,-17346,-17344
StoneMazePath,-12586,-12584,-17337,-17335
StoneMazePath,-12580,-12578,-17340,-17338
StoneMazeShootingRange,-12598,-12593,-17352,-17344
StoneMazePath,-12622,-12620,-17325,-17323
StoneMazePath,-12598,-12596,-17328,-17326
StoneMazePath,-12616,-12614,-17316,-17314
StoneMazePathBig,-12607,-12599,-17349,-17341
StoneMazeSpiderRoom,-12592,-12587,-17352,-17347
StoneMazePath,-12580,-12578,-17337,-17335
StoneMazePath,-12610,-12608,-17346,-17344
StoneMazePath,-12583,-12581,-17337,-17335
StoneMazePath,-12610,-12608,-17349,-17347
StoneMazePath,-12598,-12596,-17331,-17329
StoneMazePath,-12577,-12575,-17337,-17335
StoneMazePath,-12604,-12602,-17352,-17350
StoneMazePath,-12604,-12602,-17355,-17353
StoneMazePath,-12619,-12617,-17316,-17314
StoneMazePath,-12607,-12605,-17352,-17350
StoneMazePath,-12622,-12620,-17316,-17314
StoneMazePath,-12601,-12599,-17355,-17353
StoneMazePath,-12601,-12599,-17352,-17350
StoneMazePathBig,-12619,-12611,-17352,-17344
